Transaction_ID,Order Date,Delivery Date,Product ID,Product Name,Category,Warehouse,Region,Supplier ID,Supplier Name,Forecast Qty,Actual Demand Qty,Inventory On Hand,Reorder Point,Unit Cost,Lead Time Days,TransportationMode,SalesAmount,CustomerSegment,ForecastVersion
T01315,2024-04-03,2024-04-15,P1015,Lamp,Electronic,Berlin WH,NA,S03,Supplier C,429,497,455,223,1467.83,7,Air,883412.3,Retail,V1
T01316,2025-06-07,2025-05-07,P1013,Sofa,Furniture,BERLIN WH,NA,S08,,,227,,367,210.97,23,Road,67104.76,Retail,V1
T01317,27/07/2025,2025-08-25,P1007,Chair,Furniture,BERLIN WH,NA,S07,Supplier G,463,568,617,347,1372.32,24,Road,1311935.82,Wholesale,V3
T01318,2024-03-21,2024-04-14,P1015,Lamp,Home,Berlin Warehouse,Europe,S04,Supplier D,499,615,,235,1450.96,22,Road,1310505.8,Wholesale,V2
T01319,2025-12-12,2025-12-23,P1013,Sofa,Furniture,Hamburg WH,NA,S05,Supplier E,646,782,348,500,1484.24,5,Air,1308666.89,Retail,V2
T01320,2025-04-22,2025-05-07,P1013,Sofa,Furniture,Munich WH,N. America,S06,Supplier F,485,412,1193,367,384.08,8,Sea,233003.61,Wholesale,V1
T01321,2024-11-01,2024-01-30,P1004,Headphones,Electronics,Berlin WH,north america,S08, Supplier A ,600,726,658,334,306.81,18,Sea,278473.59,Wholesale,V1
T01322,2025-01-12,2025-01-21,P1015,Lamp,Home,BERLIN WH,North America,S05,Supplier E,416,405,850,407,338.56,2,Road,233528.76,Wholesale,V3
T01323,2025-05-05,23/05/2025,P1007,Chair,Furniture,Berlin WH,north america,S01,Supplier A,473,503,874,279,366.41,10,Air,209157.05,Wholesale,V3
T01324,2025-10-09,2025-11-03,P1008,Monitor,Electronics,Munich WH,North America,S08,Supplier H,609,601,381,238,1417.18,17,Air,1173161.22,Wholesale,V1
T01325,19/09/2025,2025-10-18,P1015,Lamp,Home,Berlin WH,Europe,S03,Supplier C,690,687,1185,240,416.31,29,Air,405688.2,Retail,V2
T01326,14/10/2025,2025-10-25,P1012,Camera,Electronics,BERLIN WH,N. America,S01,Supplier A,849,722,634,310,507.4,5,Road,413798.97,Retail,V2
T01327,19/11/2025,26/12/2025,P1014,Shelf,Furniture,BERLIN WH,north america,S06,Supplier F,1102,1271,635,236,1145.49,30,Air,2605292.64,Wholesale,V2
T01328,2025-11-14,28/11/2025,P1011,Router,Electronics,Berlin Warehouse,NA,S01,Supplier A,927,945,873,183,820.1,8,Air,1313398.77,Retail,V2
T01329,15/02/2024,2024-01-03,P1005,Printer,Electronics,Berlin WH,NA,S04,Supplier D,222,223,609,408,877.11,15,Sea,241043,Wholesale,V1
T01330,15/12/2024,2024-12-30,P1008,Monitor,Electronics,Berlin WH,North America,S02,Supplier B,984,935,868,439,167.25,16,Air,238152.6,Retail,V1
T01331,2024-11-21,2024-12-16,P1010,Mouse,Electronics,Berlin Warehouse,NA,S01,Supplier A,,607,871,236,152.05,27,Sea,129367.9,Retail,V3
T01332,2024-09-09,18/09/2024,P1005,Printer,electronics,Hamburg WH,NA,S04,Supplier D,855,920,849,217,160.21,11,Air,262818.23,Wholesale,V1
T01333,2025-08-01,30/08/2025,P1006,Desk,Furniture,BERLIN WH,N. America,S07,Supplier G,665,628,281,265,56.55,28,Air,59207.28,Wholesale,V2
T01334,15/12/2025,2026-04-01,P1008,Monitor,Electronics,Munich WH,NA,S05,Supplier E,567,688,772,197,260.5,17,Sea,309434.48,Wholesale,V3
T01335,2025-04-12,2026-08-01,P1014,Shelf,Furniture,Hamburg WH,N. America,S03,Supplier C,633,767,905,168,1042.11,28,Road,1199495.4,Retail,V3
T01336,20/03/2025,2025-07-04,P1006,Desk,Furniture,Munich WH,NA,S05,Supplier E,,293,399,256,1011.02,12,Air,527129.66,Retail,V2
T01337,2024-11-08,2024-08-22,P1008,Monitor,Electronics,Berlin Warehouse,Europe,S05,Supplier E,720,743,400,166,681.1,5,Air,646692.19,Wholesale,V3
T01338,2024-11-26,2024-12-14,P1006,Desk,Furniture,BERLIN WH,North America,S07,Supplier G,907,892,1027,487,471.05,20,Road,515668.42,Wholesale,V1
T01339,2024-06-11,2024-07-01,P1007,Chair,Furniture,Berlin WH,N. America,S08,,464,529,582,321,1041.31,12,Sea,756466.31,Wholesale,V1
T01340,2025-04-23,2025-05-16,P1009,Keyboard,Electronics,Hamburg WH,north america,S03,,370,391,84,161,168.92,16,Road,86967.82,Wholesale,V3
T01341,2025-02-12,2025-03-12,P1008,Monitor,Electronics,Munich WH,NA,S04,Supplier D,593,649,1007,279,700.95,25,Sea,562009.85,Wholesale,V2
T01342,2024-11-02,2024-02-20,P1015,Lamp,Home,Hamburg WH,NA,S04,Supplier D,427,480,754,409,433.81,5,Road,247622.7,Wholesale,V3
T01343,2024-01-30,2024-07-03,P1003,Tablet,Electronics,Munich WH,N. America,S03,Supplier C,361,423,752,303,974.24,30,Road,551296.61,Retail,V1
T01344,2025-10-11,2025-11-21,P1006,Desk,Furniture,BERLIN WH,Europe,S01,Supplier A,864,958,1141,196,983.23,11,Sea,1112793.29,Retail,V2
T01345,2024-01-01,2024-01-31,P1011,Router,Electronics,BERLIN WH,NA,S03,Supplier C,191,211,1048,252,913.93,30,Air,329742.26,Retail,V1
T01346,2024-07-27,2024-08-10,P1007,Chair,Furniture,Munich WH,NA,S02,Supplier B,300,333,579,275,729.59,6,Air,329710.79,Wholesale,V1
T01347,2024-12-18,2025-01-14,P1002,Phone,Electronics,Berlin Warehouse,Europe,S08,Supplier H,827,872,878,431,587.63,23,Road,863741.46,Wholesale,V2
T01348,24/12/2025,2026-02-01,P1004,Headphones,Electronics,Berlin Warehouse,Europe,S02,Supplier B,972,1042,1093,348,1230.5,6,Sea,1444831.69,Wholesale,V3
T01349,2025-10-03,17/03/2025,P1010,Mouse,Electronics,Hamburg WH,north america,S07,Supplier G,483,504,972,423,755.81,4,Air,596987.26,Retail,V3
T01350,2024-01-07,2024-07-17,P1013,Sofa,Furniture,Munich WH,North America,S04,Supplier D,223,261,531,338,670.41,13,Road,253266.26,Wholesale,V1
T01351,2025-10-23,2025-10-29,P1004,Headphones,Electronics,Berlin Warehouse,NA,S03,Supplier C,677,700,474,405,1442.9,8,Sea,1534734.79,Retail,V2
T01352,28/01/2025,2025-02-05,P1011,Router,Electrnics,BERLIN WH,Europe,S03,Supplier C,465,485,723,367,518.53,6,Road,376887.97,Wholesale,V1
T01353,2024-09-24,16/10/2024,P1007,Chair,Furniture,Munich WH,North America,S03,Supplier C,790,777,425,233,1252.68,14,Sea,1155892.75,Retail,V2
T01354,2025-12-03,2026-01-05,P1012,Camera,Electronics,Berlin WH,N. America,S02,Supplier B,1083,919,,485,634.2,29,Sea,774498.9,Retail,V3
T01355,2025-03-06,2025-06-28,P1007,Chair,Furniture,Hamburg WH,Europe,S08,Supplier H,658,580,741,155,1493.32,17,Air,966421.22,Wholesale,V2
T01356,2024-09-21,2024-10-23,P1012,Camera,Electronics,Munich WH,NA,S02,Supplier B,823,730,475,459,442.16,27,Sea,409102.73,Wholesale,V3
T01357,2025-01-08,31/01/2025,P1002,Phone,Electronics,Berlin WH,N. America,S03,Supplier C,524,512,121,367,1098.35,19,Air,758275.26,Wholesale,V3
T01358,2025-08-27,2025-10-01,P1005,Printer,Electronics,Hamburg WH,Europe,S04,Supplier D,878,862,1147,413,967.92,28,Air,1069311.2,Wholesale,V2
T01359,2024-10-02,2024-02-21,P1002,Phone,Electronics,Munich WH,NA,S08,Supplier H,568,500,313,385,1057.91,13,Sea,874007.38,Wholesale,V2
T01360,22/11/2025,2025-12-02,P1005,Printer,Electronics,BERLIN WH,NA,S01, Supplier A ,735,768,270,427,303.97,10,Sea,266797.53,Retail,V2
T01361,2024-11-28,2024-12-06,P1005,Printer,Electronics,Berlin WH,north america,S01,Supplier A,793,916,706,455,89.09,5,Road,134297.45,Wholesale,V1
T01362,28/06/2024,2024-07-23,P1002,Phone,Electronics,Hamburg WH,Europe,S02,Supplier B,631,584,,214,1419.6,25,Sea,1149264.8,Wholesale,V2
T01363,2025-12-06,2025-12-31,P1010,Mouse,Electronics,Berlin WH,North America,S04,Supplier D,890,846,-20,418,685.41,20,Sea,714408.34,Wholesale,V1
T01364,2024-05-30,2024-06-16,P1010,Mouse,Electronics,BERLIN WH,NA,S02,Supplier B,998,888,923,345,1108.57,18,Sea,1540261.43,Wholesale,V1
T01365,2024-07-07,31/07/2024,P1012,Camera,Electronics,Hamburg WH,North America,S05,Supplier E,25000,540,551,484,1343.27,25,Air,1264972.42,Wholesale,V2
T01366,22/09/2025,2025-10-12,P1009,Keyboard,Electrnics,Hamburg WH,N. America,S04,Supplier D,,686,605,175,239.19,13,Sea,266213.66,Wholesale,V3
T01367,2025-12-06,2026-01-01,P1013,Sofa,Furniture,Berlin WH,north america,S03,Supplier C,1280,1098,855,291,1064.14,18,Sea,1834715.22,Retail,V3
T01368,2024-10-18,2024-10-24,P1005,Printer,Electrnics,Hamburg WH,N. America,S01,,546,511,440,358,637.82,8,Sea,525221.73,Wholesale,V2
T01369,2025-09-05,15/09/2025,P1013,Sofa,Furniture,Berlin WH,NA,S06,Supplier F,529,604,710,199,1263.2,9,Air,1226432.18,Retail,V3
T01370,2024-10-21,2024-11-13,P1012,Camera,Electronics,Munich WH,NA,S08,Supplier H,532,612,394,451,878.74,15,Road,931893.74,Wholesale,V2
T01371,2025-07-25,2025-09-08,P1001,Laptop,Electronics,Hamburg WH,N. America,S06,Supplier F,558,638,395,324,944.7,12,Sea,804939.88,Wholesale,V1
T01372,2025-06-29,2025-07-15,P1012,Camera,Electronics,Hamburg WH,North America,S03,Supplier C,366,420,443,494,1354.84,14,Road,784144.74,Retail,V3
T01373,13/05/2025,2025-05-27,P1009,Keyboard,Electronics,BERLIN WH,NA,S06,Supplier F,,461,303,192,1121.74,8,Sea,920401.88,Wholesale,V2
T01374,2025-11-21,19/12/2025,P1008,Monitor,Electronic,Berlin Warehouse,north america,S01,Supplier A,1058,1031,652,229,252.71,21,Sea,412554.74,Wholesale,V2
T01375,2024-01-24,2024-02-23,P1013,Sofa,Furniture,Berlin Warehouse,Europe,S05,Supplier E,25000,761,748,434,671.84,25,Road,884918.97,Retail,V2
T01376,13/09/2025,2025-09-28,P1014,Shelf,Furniture,Berlin Warehouse,North America,S02,Supplier B,718,690,1114,199,501.86,14,Road,619334.13,Wholesale,V1
T01377,2024-11-06,29/06/2024,P1013,Sofa,Furniture,Berlin Warehouse,Europe,S07,Supplier G,429,461,729,431,942.51,15,Road,495080.47,Wholesale,V2
T01378,2025-06-01,13/02/2025,P1011,Router,Electronics,BERLIN WH,north america,S02,Supplier B,460,494,596,490,668.68,30,Road,424103.17,Wholesale,V1
T01379,2025-02-17,22/03/2025,P1008,Monitor,Electronics,Berlin Warehouse,N. America,S08,Supplier H,563,560,477,296,316.23,28,Sea,234414.68,Wholesale,V1
T01380,29/06/2025,2025-07-21,P1014,Shelf,Furniture,Berlin WH,Europe,S06,Supplier F,355,414,738,387,128.4,22,Road,88699.95,Wholesale,V2
T01381,2025-02-24,2025-05-03,P1004,Headphones,Electronics,Munich WH,north america,S01,Supplier A,649,598,904,466,1010.69,9,Road,866635.16,Retail,V3
T01382,2025-07-08,2025-08-26,P1012,Camera,Electronics,Berlin Warehouse,N. America,S07,Supplier G,50000,657,727,161,1171.26,12,Road,1115993.87,Wholesale,V3
T01383,2024-04-03,2024-05-11,P1006,Desk,Furniture,Hamburg WH,north america,S01,Supplier A,357,338,484,457,1045.35,30,Road,604077.38,Retail,V1
T01384,13/04/2025,2025-05-01,P1006,Desk,Furniture,BERLIN WH,N. America,S04,Supplier D,657,642,527,239,1326.6,17,Sea,1251512.8,Retail,V1
T01385,2024-07-30,16/08/2024,P1010,Mouse,Electronics,Munich WH,Europe,S08,Supplier H,898,817,849,385,1447.74,9,Air,1361991.64,Retail,V2
T01386,2025-05-27,27/06/2025,P1011,Router,Electronics,Berlin Warehouse,N. America,S02,Supplier B,772,778,850,459,158.61,28,Sea,202085.24,Retail,V1
T01387,2024-02-03,24/02/2024,P1011,Router,Electronics,Berlin WH,Europe,S07,Supplier G,368,399,974,416,1260.01,17,Sea,578482.41,Retail,V3
T01388,2025-09-13,2025-09-28,P1011,Router,Electronics,BERLIN WH,Europe,S01,Supplier A,683,659,833,374,1405.27,17,Road,1458273.85,Retail,V2
T01389,13/02/2025,2025-03-11,P1012,Camera,Electronics,Berlin WH,N. America,S08,Supplier H,660,704,507,369,430.34,27,Sea,544623.47,Retail,V3
T01390,2024-06-22,2024-07-04,P1006,Desk,Furniture,Berlin Warehouse,Europe,S07,Supplier G,553,588,1020,486,92.76,12,Air,61182.92,Wholesale,V1
T01391,2024-12-03,2025-01-07,P1011,Router,Electronics,Berlin Warehouse,NA,S02,,1101,1085,780,384,1264.36,30,Sea,1541112.54,Wholesale,V3
T01392,2025-03-31,22/04/2025,P1006,Desk,Furniture,Munich WH,North America,S08,Supplier H,336,344,535,282,127.12,20,Air,77308.65,Retail,V3
T01393,2024-10-22,2024-11-14,P1001,Laptop,Electronics,BERLIN WH,NA,S04,Supplier D,542,531,689,339,1397.63,20,Road,819134.48,Retail,V3
T01394,2025-11-10,2025-11-05,P1005,Printer,Electronics,Berlin Warehouse,N. America,S08,Supplier H,468,547,761,375,162.27,23,Air,124017.91,Wholesale,V2
T01395,20/09/2024,20/10/2024,P1011,Router,Electronics,Munich WH,NA,S04,Supplier D,715,708,884,164,228.87,29,Air,178333.51,Retail,V2
T01396,2025-01-07,2025-01-28,P1012,Camera,Electronics,BERLIN WH,N. America,S07,Supplier G,515,584,756,394,1004.6,21,Road,677675.01,Wholesale,V3
T01397,2025-01-18,2025-01-31,P1007,Chair,Furniture,Hamburg WH,N. America,S08,Supplier H,397,363,787,481,465.82,7,Sea,240851.14,Wholesale,V1
T01398,2025-11-15,2025-11-27,P1002,Phone,Electronics,Berlin Warehouse,N. America,S06,Supplier F,-832,759,788,265,467.91,11,Sea,555324.09,Retail,V3
T01399,20/07/2024,2024-08-17,P1006,Desk,Furniture,Berlin WH,north america,S08,Supplier H,474,557,481,385,649.53,20,Air,460572.4,Retail,V2
T01400,2025-11-11,2025-11-19,P1001,Laptop,Electronics,Munich WH,North America,S07,Supplier G,,798,920,470,1339.89,5,Sea,1323184.41,Retail,V1
T01401,2025-02-04,2025-04-12,P1010,Mouse,Electronics,Berlin Warehouse,N. America,S04,Supplier D,390,408,752,275,1075.72,10,Road,685374.86,Wholesale,V1
T01402,2024-02-11,2024-02-20,P1010,Mouse,Electronics,Berlin Warehouse,North America,S05,Supplier E,,327,906,432,172.36,10,Air,90365.65,Wholesale,V1
T01403,31/07/2024,2024-09-02,P1004,Headphones,Electronics,Hamburg WH,Europe,S04,Supplier D,651,724,708,449,500.17,26,Air,483054.35,Retail,V2
T01404,2025-10-11,2025-10-21,P1002,Phone,Electronics,Berlin WH,Europe,S04,Supplier D,-506,503,705,394,694.14,5,Air,391601.41,Retail,V3
T01405,2025-08-26,13/09/2025,P1004,Headphones,Electronics,Munich WH,Europe,S08,Supplier H,653,698,870,303,1387.84,20,Air,1082123.05,Wholesale,V3
T01406,2024-07-18,2024-08-01,P1010,Mouse,Electronics,Munich WH,NA,S08,Supplier H,25000,659,1252,150,654.75,10,Sea,671635.6,Retail,V2
T01407,2025-03-06,16/06/2025,P1008,Monitor,Electronic,Munich WH,N. America,S05,Supplier E,331,407,482,480,202.12,11,Sea,147287.09,Wholesale,V3
T01408,2025-07-28,2025-08-12,P1009,Keyboard,Electronics,Berlin Warehouse,Europe,S05,Supplier E,348,413,613,470,1084.8,16,Air,760830.77,Wholesale,V3
T01409,2025-04-26,2025-04-05,P1008,Monitor,Electronics,BERLIN WH,North America,S03,Supplier C,428,480,470,241,783.6,4,Sea,480483.07,Wholesale,V3
T01410,2025-12-04,29/12/2025,P1009,Keyboard,Electronics,Berlin Warehouse,N. America,S03,,635,667,922,249,629.54,26,Sea,675752.51,Wholesale,V2
T01411,27/06/2025,15/07/2025,P1008,Monitor,Electronics,Berlin Warehouse,north america,S02,Supplier B,748,636,661,500,517.2,11,Road,490937.2,Retail,V2
T01412,2024-09-06,2024-07-08,P1004,Headphones,Electronics,Munich WH,N. America,S07,Supplier G,388,338,601,237,254.26,29,Sea,121945.47,Wholesale,V3
T01413,2025-09-01,2025-09-12,P1013,Sofa,Furniture,Hamburg WH,NA,S07,Supplier G,848,890,919,287,1306.27,9,Sea,1741339.98,Retail,V2
T01414,2024-07-12,2024-12-25,P1012,Camera,Electronics,Hamburg WH,north america,S06,Supplier F,800,812,674,311,1234.69,16,Sea,1534108.64,Wholesale,V1
T01415,17/02/2025,2025-03-11,P1001,Laptop,Electronics,Hamburg WH,NA,S07,Supplier G,421,497,1019,331,40.19,22,Air,26211.52,Retail,V1
T01416,2025-08-11,2025-12-09,P1012,Camera,Electronics,Berlin WH,NA,S05,Supplier E,933,1017,867,300,753.57,28,Sea,1068934.94,Wholesale,V2
T01417,2025-07-25,2025-08-21,P1009,Keyboard,Electronics,Hamburg WH,NA,S04,Supplier D,280,328,580,260,311.1,21,Air,116197.19,Retail,V1
T01418,2024-06-13,28/06/2024,P1006,Desk,Furniture,Hamburg WH,Europe,S08,Supplier H,382,322,955,453,306.7,17,Air,132540.33,Wholesale,V3
T01419,23/08/2025,2025-09-03,P1007,Chair,Furniture,BERLIN WH,NA,S01,Supplier A,1034,975,1166,201,592.83,3,Road,897680.5,Wholesale,V2
T01420,2024-10-18,2024-11-16,P1002,Phone,Electronics,BERLIN WH,Europe,S08,Supplier H,876,759,234,218,174.9,30,Air,222468.05,Retail,V3
T01421,2024-02-11,2024-11-11,P1010,Mouse,Electronics,Berlin Warehouse,NA,S04,Supplier D,780,842,373,437,612.23,4,Road,621353.48,Wholesale,V3
T01422,2025-06-27,2025-02-07,P1014,Shelf,Furniture,BERLIN WH,NA,S05,Supplier E,654,670,704,161,746.11,6,Sea,846888.57,Retail,V1
T01423,2024-11-24,2024-10-12,P1008,Monitor,Electronics,Berlin Warehouse,NA,S04,Supplier D,-802,889,1169,385,1329.69,13,Sea,1777768.66,Retail,V1
T01424,2024-05-02,21/05/2024,P1011,Router,Electronics,Berlin WH,north america,S07,Supplier G,463,413,,368,85.34,14,Air,63246.66,Wholesale,V1
T01425,2025-08-02,2025-09-03,P1007,Chair,Furniture,Munich WH,Europe,S01,Supplier A,703,734,609,408,748.48,29,Sea,942993.69,Wholesale,V3
T01426,2024-03-09,19/03/2024,P1012,Camera,Electronics,Berlin WH,north america,S02,Supplier B,,622,107,439,23.47,4,Air,18559.74,Retail,V3
T01427,2025-04-24,2025-05-28,P1010,Mouse,Electronics,Hamburg WH,NA,S04,Supplier D,345,409,790,187,628.22,26,Sea,399155.75,Wholesale,V3
T01428,2024-06-04,19/06/2024,P1011,Router,Electronics,Munich WH,NA,S06,Supplier F,330,397,840,187,1411.79,7,Sea,718797.61,Wholesale,V1
T01429,15/02/2025,2025-12-03,P1010,Mouse,Electronics,Berlin WH,North America,S05,Supplier E,481,427,824,153,1158.49,21,Air,750771.61,Wholesale,V2
T01430,2024-06-03,2024-06-29,P1005,Printer,Electronics,Munich WH,Europe,S04,Supplier D,298,352,489,449,774.44,23,Road,411543.83,Retail,V3
T01431,29/12/2024,2025-01-24,P1015,Lamp,Home,Berlin Warehouse,NA,S03,Supplier C,806,853,148,246,968.69,26,Air,1430214.48,Retail,V1
T01432,2025-06-30,2025-07-22,P1010,Mouse,Electronics,Berlin WH,NA,S01,Supplier A,387,453,425,215,944.92,19,Sea,689248.12,Retail,V3
T01433,2024-08-01,2024-08-18,P1004,Headphones,Electronics,Berlin Warehouse,N. America,S05,Supplier E,803,681,777,233,113.63,15,Sea,117783.94,Retail,V1
T01434,26/03/2025,2025-04-12,P1002,Phone,Electronics,Hamburg WH,North America,S07,Supplier G,842,744,789,163,242.46,16,Sea,203302.34,Wholesale,V2
T01435,22/07/2024,18/08/2024,P1004,Headphones,Electronics,Berlin WH,N. America,S07,Supplier G,388,456,885,452,713.32,28,Road,494030.67,Retail,V1
T01436,2024-08-02,2024-08-18,P1002,Phone,Electronics,Hamburg WH,N. America,S08,Supplier H,799,690,585,459,1474.33,13,Air,1572658.92,Retail,V3
T01437,2025-01-03,2025-01-13,P1008,Monitor,Electronics,Berlin WH,North America,S05,Supplier E,413,354,714,410,1141.05,5,Sea,651216.14,Wholesale,V2
T01438,2024-04-12,2024-05-09,P1006,Desk,Furniture,Hamburg WH,NA,S06,Supplier F,,389,860,308,1038.67,28,Air,506591.04,Retail,V3
T01439,2025-10-21,2025-10-25,P1013,Sofa,Furniture,BERLIN WH,North America,S07,Supplier G,749,673,621,391,690.83,2,Air,769239.67,Retail,V1
T01440,2025-08-01,2025-08-07,P1001,Laptop,Electronics,Hamburg WH,North America,S03,Supplier C,672,754,946,415,425.54,6,Air,423656.2,Retail,V3
T01441,2025-07-11,2025-11-22,P1005,Printer,Electronics,Hamburg WH,N. America,S06,,758,858,553,466,693.89,15,Air,1033485.03,Retail,V3
T01442,2025-11-15,2025-12-12,P1003,Tablet,Electronics,Berlin WH,Europe,S06,Supplier F,1006,936,562,206,161.72,27,Air,264261.71,Wholesale,V2
T01443,2025-10-02,2025-10-12,P1006,Desk,Furniture,Berlin WH,NA,S05,Supplier E,293,266,944,468,400.9,12,Air,169072.17,Wholesale,V1
T01444,2024-05-27,2024-06-19,P1015,Lamp,Home,Munich WH,north america,S07,Supplier G,664,748,503,173,1022.07,19,Air,1254228.1,Retail,V1
T01445,2024-01-16,2024-01-30,P1006,Desk,Furniture,Berlin WH,Europe,S04,Supplier D,764,778,567,197,1343.26,15,Sea,1513772.83,Wholesale,V3
T01446,2025-03-26,2025-04-17,P1003,Tablet,Electrnics,BERLIN WH,N. America,S01,Supplier A,528,548,814,309,360.53,17,Sea,273488.36,Wholesale,V3
T01447,2025-11-15,2025-12-09,P1012,Camera,Electronics,Berlin Warehouse,N. America,S02,Supplier B,845,837,854,394,1213.02,17,Air,1368046.93,Retail,V1
T01448,18/08/2024,15/09/2024,P1011,Router,Electronics,BERLIN WH,north america,S02,Supplier B,,546,879,198,1195.69,24,Air,763359.35,Retail,V1
T01449,2024-09-13,2024-10-12,P1003,Tablet,Electronics,Munich WH,north america,S05,Supplier E,733,782,588,318,1460.11,24,Road,2039053.22,Wholesale,V1
T01450,2024-12-01,2024-12-14,P1007,Chair,Furniture,Berlin WH,Europe,S06,Supplier F,712,848,1151,488,1067.13,6,Road,1015166.56,Retail,V1
T01451,2024-07-05,2024-07-09,P1001,Laptop,Electronics,Berlin Warehouse,Europe,S03,Supplier C,,482,658,474,1045.89,3,Sea,837321.5,Retail,V3
T01452,2025-07-05,2025-05-06,P1008,Monitor,Electronics,Hamburg WH,Europe,S06, Supplier A ,269,301,441,246,731.36,22,Air,327188.75,Wholesale,V3
T01453,2024-09-26,23/10/2024,P1009,Keyboard,Electronics,Munich WH,NA,S08,Supplier H,633,537,883,210,271.24,25,Sea,258678.61,Retail,V2
T01454,2024-12-15,2025-08-01,P1013,Sofa,Electrnics,Berlin WH,NA,S08,Supplier H,838,898,614,431,684.7,16,Road,921962.08,Wholesale,V1
T01455,2025-01-09,2025-01-14,P1007,Chair,Furniture,Berlin Warehouse,Europe,S01,Supplier A,286,262,325,428,1035.1,6,Air,456501.82,Retail,V3
T01456,30/12/2025,15/01/2026,P1005,Printer,Electronics,Hamburg WH,north america,S03,Supplier C,1007,974,343,327,567.21,11,Air,795678.8,Retail,V2
T01457,2025-06-07,2025-06-14,P1004,Headphones,Electronics,Berlin Warehouse,NA,S03,Supplier C,355,401,593,498,176.16,9,Road,111480.68,Retail,V3
T01458,27/06/2025,16/07/2025,P1009,Keyboard,Electronics,Berlin Warehouse,north america,S01,Supplier A,597,547,735,422,97.03,13,Air,91235.12,Wholesale,V1
T01459,2024-04-12,2024-05-11,P1011,Router,Electronics,Berlin Warehouse,N. America,S03,Supplier C,495,479,974,475,1464.6,22,Road,1033101.97,Wholesale,V1
T01460,2024-10-12,2024-01-11,P1001,Laptop,Electronics,Hamburg WH,Europe,S07,Supplier G,484,469,365,301,1228.02,14,Sea,1031962.25,Wholesale,V1
T01461,2024-11-03,2024-03-12,P1001,Laptop,Electronics,BERLIN WH,N. America,S02,Supplier B,938,838,668,278,914.48,24,Road,949472.8,Retail,V1
T01462,24/02/2025,2025-03-24,P1003,Tablet,Electronics,Berlin Warehouse,Europe,S03,Supplier C,780,704,690,396,759.44,28,Air,702337.49,Wholesale,V2
T01463,2025-08-28,2025-09-02,P1004,Headphones,Electronics,BERLIN WH,N. America,S04,,556,509,533,329,378.43,4,Sea,235035.41,Retail,V3
T01464,2025-08-22,2025-09-07,P1011,Router,Electronics,BERLIN WH,NA,S03,,503,479,765,255,194.55,16,Air,145231.92,Retail,V3
T01465,2024-11-14,2024-12-10,P1009,Keyboard,Electronics,Berlin Warehouse,Europe,S02,Supplier B,951,856,826,471,920.69,21,Sea,1402547.94,Retail,V3
T01466,2025-09-16,19/10/2025,P1008,Monitor,Electronics,BERLIN WH,North America,S03,Supplier C,723,877,441,186,606.45,30,Sea,943871.3,Wholesale,V1
